objid,redshift,plate,mjd,fiberid,class
1237648721749541108,0.163754,472,51955,493,GALAXY
1237651211211637019,0.106427,351,51695,337,GALAXY
1237648721752031506,0.122083,476,52314,502,GALAXY
1237650372096688327,0.153467,335,52000,457,GALAXY
1237650762931568849,0.136747,335,52000,454,GALAXY
1237650762931568878,0.137114,335,52000,453,GALAXY
1237650762931568655,0.136442,335,52000,450,GALAXY
1237650797293011148,0.062034,476,52314,522,GALAXY
1237650797293010993,0.090946,476,52314,528,GALAXY
1237648721752228071,0.149058,476,52314,542,GALAXY
1237650372096688281,0.155011,335,52000,448,GALAXY
1237650762931568826,0.137948,335,52000,447,GALAXY
1237650372096688334,0.063678,335,52000,446,GALAXY
1237650762931568847,0.135013,335,52000,445,GALAXY
1237650762931634301,0.18865,335,52000,444,GALAXY
1237650372096753796,0.153139,335,52000,441,GALAXY
1237650372096688257,0.156895,335,52000,418,GALAXY
1237650371559817247,0.080568,335,52000,408,GALAXY
1237650372096688241,0.13735,335,52000,404,GALAXY
1237650371022422130,0.083517,335,52000,349,GALAXY
1237650762394108057,0.092274,335,52000,347,GALAXY
1237650371559293020,0.092561,335,52000,332,GALAXY
1237650762931044542,0.091872,335,52000,330,GALAXY
1237650761320431817,0.080144,335,52000,320,GALAXY
1237650761857237123,0.110037,335,52000,318,GALAXY
1237650761320366218,0.153589,335,52000,317,GALAXY
1237650761857237126,0.085606,335,52000,314,GALAXY
1237650761857171637,0.058754,335,52000,313,GALAXY
1237650369948680339,0.180271,335,52000,308,GALAXY
1237650369948614850,0.100277,335,52000,303,GALAXY
1237650370485420181,0.109711,335,52000,301,GALAXY
1237650760783495322,0.136401,335,52000,291,GALAXY
1237650369948680321,0.152157,335,52000,290,GALAXY
1237650370486075521,0.088919,335,52000,199,GALAXY
1237650370486075510,0.16776,335,52000,197,GALAXY
1237650760784150766,0.06493,335,52000,100,GALAXY
1237651192436621397,0.130131,486,51910,252,GALAXY
1237650760784150800,0.085423,335,52000,91,GALAXY
1237650369412333801,0.244402,335,52000,89,GALAXY
1237650369412333728,0.107867,335,52000,88,GALAXY
1237650760247279818,0.185299,335,52000,86,GALAXY
1237648722844975216,0.106108,520,52288,86,GALAXY
1237648722844975131,0.106155,520,52288,87,GALAXY
1237650760247214298,0.135002,335,52000,84,GALAXY
1237650760784281708,0.123399,335,52000,56,GALAXY
1237650760784281737,0.10549,335,52000,52,GALAXY
1237650369949335723,0.065206,335,52000,49,GALAXY
1237650369412530365,0.12391,335,52000,45,GALAXY
1237650760247345347,0.133502,335,52000,44,GALAXY
1237651249885413467,0.10888,596,52370,6,GALAXY
1237651249885413445,0.056717,596,52370,7,GALAXY
1237651249885347953,0.057232,596,52370,15,GALAXY
1237651249885413488,0.153336,596,52370,17,GALAXY
1237651249885413613,0.014458,596,52370,19,GALAXY
1237651249885413397,0.109153,596,52370,20,GALAXY
1237651249885347908,0.045618,596,52370,52,GALAXY
1237651249885282329,0.167495,596,52370,54,GALAXY
1237651249885347940,0.108892,596,52370,59,GALAXY
1237651249885413481,0.109298,596,52370,65,GALAXY
1237648721749279030,0.087644,472,51955,431,GALAXY
1237648721749344533,0.052888,472,51955,231,GALAXY
1237651211211768028,0.062093,351,51695,349,GALAXY
1237651224633540813,0.08072,351,51695,350,GALAXY
1237651224096735531,0.061744,351,51695,354,GALAXY
1237648721212473594,0.14583,472,51955,227,GALAXY
1237651225707348329,2.394843e-05,351,51695,441,STAR
1237651212822380954,0.193789,351,51695,442,GALAXY
1237648721212473379,0.303478,472,51955,226,GALAXY
1237648721212539206,0.166718,472,51955,197,GALAXY
1237648721212539174,0.166714,472,51955,195,GALAXY
1237648721212539186,0.05498,472,51955,194,GALAXY
1237648721212539190,0.165466,472,51955,193,GALAXY
1237648721212539218,0.065851,472,51955,192,GALAXY
1237648721212604758,0.166453,472,51955,191,GALAXY
1237648721212539209,0.166663,472,51955,184,GALAXY
1237648721749541250,0.164615,472,51955,169,GALAXY
1237648721749672086,0.070222,472,51955,153,GALAXY
1237648720675799251,0.070081,472,51955,139,GALAXY
1237648720675799283,0.054438,472,51955,132,GALAXY
1237648720675799080,0.054524,472,51955,131,GALAXY
1237648720675799222,0.052976,472,51955,126,GALAXY
1237648720138928502,0.054838,472,51955,123,GALAXY
1237648721213063424,0.090118,472,51955,74,GALAXY
1237648721213063433,0.173029,472,51955,64,GALAXY
1237648720675995990,0.165219,472,51955,57,GALAXY
1237648720676061449,0.016779,472,51955,56,GALAXY
1237648720676061404,0.016576,472,51955,45,GALAXY
1237649962460774655,0.143399,465,51910,620,GALAXY
1237649962460840173,0.037826,465,51910,616,GALAXY
1237651226244481385,0.069306,351,51695,550,GALAXY
1237651212822774006,0.104744,351,51695,555,GALAXY
1237649962997711165,0.096223,465,51910,601,GALAXY
1237649962460774556,0.143327,465,51910,576,GALAXY
1237651213359317235,0.080546,351,51695,575,GALAXY
1237651213359251789,0.079286,352,51694,290,GALAXY
1237651225171722431,0.017543,353,51703,187,GALAXY
1237651225171787923,0.138948,353,51703,189,GALAXY
1237651211750146395,0.126918,353,51703,191,GALAXY
1237651211750080741,0.082064,353,51703,197,GALAXY
1237651224635244987,0.079431,353,51703,204,GALAXY
1237651211750277416,0.082671,353,51703,208,GALAXY
1237651224635244706,0.082661,353,51703,210,GALAXY
1237651211750342845,0.080464,353,51703,215,GALAXY
1237651224635310376,0.094732,353,51703,219,GALAXY
1237649962997580068,0.133626,465,51910,575,GALAXY
1237649962460774523,0.120985,465,51910,572,GALAXY
1237649962460774527,0.06604,465,51910,571,GALAXY
1237649962460643458,0.038319,465,51910,540,GALAXY
1237649962460643445,0.171306,465,51910,538,GALAXY
1237649962460577994,0.07461,465,51910,535,GALAXY
1237649962997514400,0.076756,465,51910,529,GALAXY
1237649962460512426,0.076033,465,51910,499,GALAXY
1237649962460512374,0.065728,465,51910,498,GALAXY
1237649962997383265,0.12101,465,51910,495,GALAXY
1237649962997383377,0.133188,465,51910,491,GALAXY
1237649962997317785,0.132017,465,51910,462,GALAXY
1237649962997252273,0.066787,465,51910,460,GALAXY
1237649962997121293,0.07536,465,51910,459,GALAXY
1237649962460315815,0.071,465,51910,452,GALAXY
1237649962997186757,0.075532,465,51910,448,GALAXY
1237649962997186683,0.065997,465,51910,445,GALAXY
1237649962997252244,0.129779,465,51910,443,GALAXY
1237649962996990216,0.10761,465,51910,419,GALAXY
1237649961386246231,0.064445,465,51910,313,GALAXY
1237649961386246559,0.013562,465,51910,310,GALAXY
1237649961386377340,0.120994,465,51910,279,GALAXY
1237649927024214165,0.122012,465,51910,269,GALAXY
1237649961386311937,0.076597,465,51910,262,GALAXY
1237649962460119252,0.131061,465,51910,260,GALAXY
1237649962460053619,0.192073,465,51910,258,GALAXY
1237649962459988148,0.161033,465,51910,256,GALAXY
1237649962460119219,0.149985,465,51910,255,GALAXY
1237649962460119255,0.016237,465,51910,254,GALAXY
1237649962460119234,0.065626,465,51910,253,GALAXY
1237649962460119224,0.191376,465,51910,251,GALAXY
1237649961923117348,0.107122,465,51910,249,GALAXY
1237649962460053635,0.148244,465,51910,248,GALAXY
1237649961923182745,0.1294,465,51910,245,GALAXY
1237649961386508404,0.037641,465,51910,239,GALAXY
1237649962460250270,0.130206,465,51910,220,GALAXY
1237649962460184828,0.065782,465,51910,218,GALAXY
1237649962460119242,0.190404,465,51910,217,GALAXY
1237649962460250323,0.130004,465,51910,216,GALAXY
1237649962460119269,0.130952,465,51910,215,GALAXY
1237649962460184728,0.01609,465,51910,213,GALAXY
1237649962460250287,0.157355,465,51910,212,GALAXY
1237649961923379356,0.129892,465,51910,211,GALAXY
1237649962460184777,0.130248,465,51910,210,GALAXY
1237649961923379326,0.129831,465,51910,205,GALAXY
1237649961386639503,0.121324,465,51910,194,GALAXY
1237649961386639530,0.064993,465,51910,187,GALAXY
1237649961386639435,0.121734,465,51910,186,GALAXY
1237649961386639440,0.120824,465,51910,182,GALAXY
1237649961923379364,0.015804,465,51910,174,GALAXY
1237649962460381326,0.130071,465,51910,172,GALAXY
1237649961923510452,0.084963,465,51910,169,GALAXY
1237649961923510460,0.158236,465,51910,165,GALAXY
1237649961923444815,0.086486,465,51910,164,GALAXY
1237649961923445029,0.191972,465,51910,161,GALAXY
1237649961923641577,0.049509,465,51910,158,GALAXY
1237649961923641416,0.038278,465,51910,157,GALAXY
1237649962460446899,0.075676,465,51910,156,GALAXY
1237649961923510504,0.037743,465,51910,148,GALAXY
1237649961923576009,0.109099,465,51910,146,GALAXY
1237649962460512396,0.076257,465,51910,145,GALAXY
1237649961386836109,0.084233,465,51910,119,GALAXY
1237649961386770617,0.121974,465,51910,117,GALAXY
1237649961386770557,0.121315,465,51910,110,GALAXY
1237649961386770550,0.121845,465,51910,108,GALAXY
1237649961386770584,0.083174,465,51910,105,GALAXY
1237649961386836163,0.07541,465,51910,102,GALAXY
1237649961923838281,0.038883,465,51910,98,GALAXY
1237649961923838122,0.121125,465,51910,92,GALAXY
1237650371022356597,0.134335,334,51993,638,GALAXY
1237650762394042602,0.094078,334,51993,636,GALAXY
1237650762394042540,0.094445,334,51993,631,GALAXY
1237651250959089818,0.034517,596,52370,559,GALAXY
1237651067350286503,0.148338,596,52370,564,GALAXY
1237651067350352022,0.11404,596,52370,567,GALAXY
1237651067350286509,0.147583,596,52370,572,GALAXY
1237651066813481179,0.168794,596,52370,582,GALAXY
1237650371022291081,0.080721,334,51993,630,GALAXY
1237650371022291042,0.081286,334,51993,626,GALAXY
1237651067887419625,0.037644,597,52059,330,GALAXY
1237651067350548606,0.164226,597,52059,338,GALAXY
1237651067350483092,0.162128,597,52059,342,GALAXY
1237650761857302721,0.083794,334,51993,623,GALAXY
1237650370485551193,0.100253,334,51993,621,GALAXY
1237650371559227422,0.079846,334,51993,617,GALAXY
1237650760783429749,0.044403,334,51993,69,GALAXY
1237650369948549241,0.100285,334,51993,66,GALAXY
1237650369948549251,0.062956,334,51993,62,GALAXY
1237650370485551241,0.235246,334,51993,37,GALAXY
1237650369948549264,0.173343,334,51993,30,GALAXY
1237650369948614808,0.069034,334,51993,29,GALAXY
1237650761320300733,0.024349,334,51993,28,GALAXY
1237650761320366252,0.058844,334,51993,26,GALAXY
1237650369948680320,0.152474,334,51993,25,GALAXY
1237650369948680362,0.099144,334,51993,23,GALAXY
1237650369948614846,0.099087,334,51993,22,GALAXY
1237650369948680286,0.172004,334,51993,21,GALAXY
1237650760783560725,0.061447,334,51993,10,GALAXY
1237650760783560818,0.063258,334,51993,9,GALAXY
1237650760783560828,0.062322,334,51993,8,GALAXY
1237651067354022167,0.10304,600,52317,626,GALAXY
1237651067354022137,0.103124,600,52317,627,GALAXY
1237651067354087578,0.089669,600,52317,629,GALAXY
1237651190814146921,0.085508,435,51882,216,GALAXY
1237651191888478526,0.076103,435,51882,392,GALAXY
1237651066280411226,0.102011,601,52316,398,GALAXY
1237651191352066312,0.07196,435,51882,453,GALAXY
1237651250942968183,0.073705,435,51882,481,GALAXY
1237651250942968102,0.058609,435,51882,484,GALAXY
1237651250943426873,0.094188,437,51876,250,GALAXY
1237651251480363257,0.068462,437,51876,258,GALAXY
1237651191889330513,0.09355,437,51876,264,GALAXY
1237651191352262832,0.132281,437,51876,287,GALAXY
1237651251480297641,0.074429,437,51876,292,GALAXY
1237651192426201482,0.104514,437,51876,319,GALAXY
1237651192427053111,0.131635,437,51876,361,GALAXY
1237651249879384277,0.213476,452,51911,12,GALAXY
1237648721253237227,0.051206,313,51673,191,GALAXY
1237648704061309335,0.122442,313,51673,179,GALAXY
1237648704598114384,0.051439,313,51673,178,GALAXY
1237648704061243684,0.058301,313,51673,174,GALAXY
1237648704061243716,0.053357,313,51673,173,GALAXY
1237648720716431703,0.127824,313,51673,172,GALAXY
1237648720716431775,0.066562,313,51673,168,GALAXY
1237648720716497251,0.152978,313,51673,165,GALAXY
1237648702986191150,0.050489,923,52404,412,GALAXY
1237651066811383939,0.11776,772,52375,616,GALAXY
1237651250957058207,0.066196,772,52375,633,GALAXY
1237651065737576583,0.081961,773,52376,208,GALAXY
1237651250957123686,0.132402,773,52376,225,GALAXY
1237651066811121897,0.141558,773,52376,399,GALAXY
1237651067348254888,0.038054,773,52376,422,GALAXY
1237651066811318421,0.042082,773,52376,423,GALAXY
1237651066811318479,0.052859,773,52376,424,GALAXY
1237651066811318428,0.229751,773,52376,432,GALAXY
1237650369943765207,0.077326,329,52056,185,GALAXY
1237651249896030412,0.148233,790,52441,601,GALAXY
1237648722821054723,0.108483,468,51912,498,GALAXY
1237651250433163441,0.105157,608,52081,52,GALAXY
1237651067348320427,0.096365,773,52376,468,GALAXY
1237650761852649688,0.156989,329,52056,598,GALAXY
1237650762926325841,0.084241,329,52056,602,GALAXY
1237650371554574504,0.083867,329,52056,616,GALAXY
1237650761852518548,0.088284,330,52370,381,GALAXY
1237650762389389415,0.126844,330,52370,382,GALAXY
1237650762389455003,0.083192,330,52370,383,GALAXY
1237650762389454984,0.083257,330,52370,384,GALAXY
1237650762389455070,0.175821,330,52370,385,GALAXY
1237651190285402167,0.083651,449,51900,11,GALAXY
1237651249876435096,0.168534,449,51900,13,GALAXY
1237651190285402367,0.029841,449,51900,16,GALAXY
1237651190285271200,0.091186,449,51900,50,GALAXY
1237651190285336751,0.089999,449,51900,55,GALAXY
1237651190285336779,0.162615,449,51900,60,GALAXY
1237651190285467730,0.031251,449,51900,66,GALAXY
1237651190285402334,0.030631,449,51900,67,GALAXY
1237651190285467734,0.087634,449,51900,69,GALAXY
1237651250413437139,0.109765,449,51900,75,GALAXY
1237651249876238569,0.158992,449,51900,94,GALAXY
1237651250950111437,0.104274,449,51900,179,GALAXY
1237651191359013090,0.084591,449,51900,200,GALAXY
1237651190285009063,0.097323,449,51900,206,GALAXY
1237651249876041909,0.056953,449,51900,209,GALAXY
1237651250413109371,0.132109,449,51900,216,GALAXY
1237651250949914800,0.114917,449,51900,222,GALAXY
1237651191359013056,0.08672,449,51900,224,GALAXY
1237651250949980363,0.114829,449,51900,229,GALAXY
1237651191358947357,0.130333,449,51900,233,GALAXY
1237651191358947417,0.130956,449,51900,238,GALAXY
1237651191358947449,0.130473,449,51900,239,GALAXY
1237651250412781783,0.057061,449,51900,241,GALAXY
1237651190821814431,0.098735,449,51900,245,GALAXY
1237651250412912793,0.062998,449,51900,250,GALAXY
1237651250949783880,0.305736,449,51900,255,GALAXY
1237651190822011120,0.083979,449,51900,256,GALAXY
1237648720673702191,0.175305,468,51912,3,GALAXY
1237648720673701987,0.10637,468,51912,7,GALAXY
1237648720673702520,0.008983347,468,51912,8,GALAXY
1237648721747378408,0.101039,468,51912,102,GALAXY
1237648722284249431,0.11008,468,51912,106,GALAXY
1237650796751552822,0.167694,468,51912,110,GALAXY
1237648722284314871,0.041335,468,51912,112,GALAXY
1237650797288358400,0.110593,468,51912,117,GALAXY
1237649961923838194,0.247905,465,51910,83,GALAXY
1237649961386967190,0.134301,465,51910,79,GALAXY
1237649961386967214,0.140494,465,51910,75,GALAXY
1237649961387032689,0.075309,465,51910,71,GALAXY
1237649961923903688,0.116458,465,51910,60,GALAXY
1237649961923903702,0.038794,465,51910,59,GALAXY
1237649961923903642,0.064666,465,51910,53,GALAXY
1237649961923903587,0.032241,465,51910,48,GALAXY
1237649961923903593,0.170766,465,51910,46,GALAXY
1237649961923903670,0.065848,465,51910,45,GALAXY
1237649961923903711,0.056168,465,51910,43,GALAXY
1237649961387032703,0.138338,465,51910,29,GALAXY
1237649961387032722,0.136095,465,51910,25,GALAXY
1237651224634654996,0.060825,353,51703,436,GALAXY
1237651224634589497,0.060748,353,51703,438,GALAXY
1237651224634720631,0.107453,353,51703,439,GALAXY
1237651225708134659,0.067387,353,51703,446,GALAXY
1237651225708265830,0.161296,353,51703,455,GALAXY
1237649961387032756,0.137269,465,51910,22,GALAXY
1237651211749753005,0.177414,353,51703,477,GALAXY
1237651211749622082,0.064432,353,51703,478,GALAXY
1237651225171591281,0.065224,353,51703,482,GALAXY
1237651225171657053,0.093874,353,51703,483,GALAXY
1237651225171525970,0.096313,353,51703,485,GALAXY
1237651225171591490,0.159199,353,51703,487,GALAXY
1237651225171657086,0.17453,353,51703,490,GALAXY
1237651225171591552,0.096237,353,51703,491,GALAXY
1237651225171657089,0.094196,353,51703,493,GALAXY
1237649961924034778,0.0545,465,51910,12,GALAXY
1237649961924034767,0.100213,465,51910,11,GALAXY
1237649961924034735,0.100087,465,51910,9,GALAXY
1237649961924034792,0.1003,465,51910,8,GALAXY
1237649961923969230,0.129813,465,51910,4,GALAXY
1237651211213930850,0.087173,355,51788,314,GALAXY
1237651224098504897,0.126638,355,51788,323,GALAXY
1237651224635244989,0.078932,355,51788,324,GALAXY
1237651211750342899,0.080696,355,51788,327,GALAXY
1237651211213603050,0.111639,355,51788,339,GALAXY
1237651211213602836,0.075174,355,51788,340,GALAXY
1237651211213734152,0.06485,355,51788,341,GALAXY
1237651211213734084,0.183165,355,51788,342,GALAXY
1237651211213734112,0.111665,355,51788,345,GALAXY
1237651211213668602,0.11131,355,51788,347,GALAXY
1237651211213734094,0.110008,355,51788,351,GALAXY
1237651211213734182,0.172717,355,51788,353,GALAXY
1237651211213799692,0.029624,355,51788,358,GALAXY
1237649962459988144,0.065828,464,51908,612,GALAXY
1237649962459988163,0.250549,464,51908,611,GALAXY
1237649962996924628,0.108158,464,51908,607,GALAXY
1237649962459988129,0.190863,464,51908,14,GALAXY
1237649962995286164,0.163828,463,51908,494,GALAXY
1237649962458480853,0.286024,463,51908,493,GALAXY
1237649962458415200,0.056241,463,51908,488,GALAXY
1237649962995155103,0.055121,463,51908,478,GALAXY
1237649962995220597,0.110845,463,51908,464,GALAXY
1237649962995024082,0.134112,463,51908,439,GALAXY
1237649962995024132,0.134295,463,51908,431,GALAXY
1237649962995089663,0.211475,463,51908,428,GALAXY
1237649962995089514,0.211086,463,51908,421,GALAXY
1237649962995024054,0.094954,463,51908,393,GALAXY
1237649962458153120,0.091762,463,51908,389,GALAXY
1237649962458022061,0.122703,463,51908,384,GALAXY
1237649962994958512,0.179013,463,51908,381,GALAXY
1237649961921151152,0.087673,463,51908,304,GALAXY
1237649961384345770,0.115675,463,51908,298,GALAXY
1237649961384214685,0.032853,463,51908,295,GALAXY
1237649961384280164,0.114382,463,51908,287,GALAXY
1237649961384345730,0.129426,463,51908,283,GALAXY
1237649961921216718,0.193163,463,51908,279,GALAXY
1237649962458218742,0.035106,463,51908,278,GALAXY
1237649961921282208,0.167413,463,51908,276,GALAXY
1237649961921282206,0.16562,463,51908,272,GALAXY
1237649961921347906,0.179931,463,51908,270,GALAXY
1237649961921282255,0.232391,463,51908,265,GALAXY
1237649962458087637,0.037517,463,51908,264,GALAXY
1237649961921216729,0.122586,463,51908,262,GALAXY
1237649961384345779,0.191279,463,51908,259,GALAXY
1237649961384476845,0.165277,463,51908,256,GALAXY
1237649961384345857,0.208772,463,51908,252,GALAXY
1237649961384345862,0.10807,463,51908,249,GALAXY
1237649961384411365,0.129016,463,51908,242,GALAXY
1237649961384411312,0.033653,463,51908,241,GALAXY
